item_name,clean,pred_label
Cải Ngọt Gói 300Gr,cải ngọt gói 300gr,Rau - Củ - Quả
Rau Mồng Tơi 300G,rau mồng tơi,Rau - Củ - Quả
Rau Tần O 300G,rau tần o,Rau - Củ - Quả
Rau Ma Lợn 200G,rau ma lợn,Rau - Củ - Quả
Cải Ngọt Gói 300Gr,cải ngọt gói 300gr,Rau - Củ - Quả
Rau Da Nhọ 300G,rau da nhọ,Rau - Củ - Quả
Bắp Cải Trắng 0,bắp cải trắng 0,Rau - Củ - Quả
Rau Ngót Gói 250G,rau ngót gói,Rau - Củ - Quả
Rau Muống Hạt Gói 300Gr,rau muống hạt gói 300gr,Rau - Củ - Quả
Rau Den 500G,rau den,Rau - Củ - Quả
Rau Muong Baby 300G 6Fm,rau muong baby 6fm,Rau - Củ - Quả
Rau Mồng Tơi Gói 400Gr,rau mồng tơi gói 400gr,Rau - Củ - Quả
Rau Muống Nước Gói 400Gr,rau muống nước gói 400gr,Rau - Củ - Quả
Bap Cai Bo Xoi Co.Op Select 500G,bap cai bò xoi co op select,Rau - Củ - Quả
Rau Den Baby Goi Ga 300G,rau den baby goi gà,Rau - Củ - Quả
Rau Hon Hop Kgl,rau hon hop kgl,Rau - Củ - Quả
Rau Muong Nuoc Baby 300G-Hp,rau muong nuoc baby -hp,Rau - Củ - Quả
Bắp Cải Tím (Kg),bắp cải tím kg,Rau - Củ - Quả
Bắp Cải Trắng (Kg),bắp cải trắng kg,Rau - Củ - Quả
Cải Ngọt 300Gr,cải ngọt 300gr,Rau - Củ - Quả
Cải Thảo Gói 300Gr,cải thảo gói 300gr,Rau - Củ - Quả
Rau Muống Hạt Gói 300Gr,rau muống hạt gói 300gr,Rau - Củ - Quả
Rau Thom,rau thom,Rau - Củ - Quả
Rau Them,rau them,Rau - Củ - Quả
Bap Cai Trang Da Lat,bap cai trang da lat,Rau - Củ - Quả
Rau Mồng Tơi-Bó,rau mồng tơi-bó,Rau - Củ - Quả
Rau Muống Vietgap (Plu 116),rau muống vietgap plu 116,Rau - Củ - Quả
Bông Cải Xanh Đà Lạt,bông cải xanh đà lạt,Rau - Củ - Quả
Bap Cai Trai Tim Vietgap,bap cai trai tim vietgap,Rau - Củ - Quả
Rau Xanh Lo Lo Xanh Vietgap,rau xanh lo lo xanh vietgap,Rau - Củ - Quả
Cải Xoăn Kale 200G,cải xoăn kale,Rau - Củ - Quả
Rau Thom,rau thom,Rau - Củ - Quả
Rau Ngot 300G Omg,rau ngot omg,Rau - Củ - Quả
Wineco Cải Thảo L1,wineco cải thảo l1,Rau - Củ - Quả
Rau Ngo Ri Kg,rau ngo ri kg,Rau - Củ - Quả
Rau Muong 500G,rau muong,Rau - Củ - Quả
Set Rau An Lau,set rau an lau,Rau - Củ - Quả
Rau Tần Ô (Kg),rau tần ô kg,Rau - Củ - Quả
Rau Thom Wild Rocket,rau thom wild rocket,Rau - Củ - Quả
Wineco Rau Mam Cai Ngot L1 100Gr,wineco rau mam cai ngot l1 100gr,Rau - Củ - Quả
Rau Nho,rau nho,Rau - Củ - Quả
Rau Nhỏ,rau nhỏ,Rau - Củ - Quả
Rau Den-Bo,rau den-bò,Rau - Củ - Quả
Bap Cai Tri Co Op Select 900G,bap cai tri co op select,Rau - Củ - Quả
Bắp Cải Trái Tim (Kg),bắp cải trái tim kg,Rau - Củ - Quả
Rau Den Baby 200G Omg,rau den baby omg,Rau - Củ - Quả
Cải Bó Xôi,cải bó xôi,Rau - Củ - Quả
Bắp Cải Tím,bắp cải tím,Rau - Củ - Quả
Rau Khay,rau khay,Rau - Củ - Quả
Rau Rocket,rau rocket,Rau - Củ - Quả
Rau Răm 50Gr,rau răm 50gr,Rau - Củ - Quả
Rau Den Con 500G,rau den con,Rau - Củ - Quả
Vafieco Rau Mam Dai Xoan Ti 100G,vafieco rau mam dai xoan ti,Rau - Củ - Quả
Bap Cai Trang (Bac),bap cai trang bac,Rau - Củ - Quả
Cải Thảo Rcvn 250G,cải thảo rcvn,Rau - Củ - Quả
Rau Muong,rau muong,Rau - Củ - Quả
Ngò Gai-Rau Om,ngò gai-rau om,Rau - Củ - Quả
Vineco Bap Cai Trang L1 2608065007500,vineco bap cai trang l1 2608065007500,Rau - Củ - Quả
Wineco Cải Xanh L1. 500Gr,wineco cải xanh l1 500gr,Rau - Củ - Quả
Rau Tuoi,rau tuoi,Rau - Củ - Quả
Rau Xa Lach Da Lat,rau xa lach da lat,Rau - Củ - Quả
Rau Bo Ngot 200G,rau bò ngot,Rau - Củ - Quả
Rau Tia To,rau tia to,Rau - Củ - Quả
Rau Hung Que,rau hung que,Rau - Củ - Quả
Rau Diep Ca,rau diep cá,Rau - Củ - Quả
Rau Húng Lủi Gói 100Gr,rau húng lủi gói 100gr,Rau - Củ - Quả
Rau Diep Xuan - Frill Lettuce 100G,rau diep xuan - frill lettuce,Rau - Củ - Quả
Rau Thơm Các Loại 200G,rau thơm các loại,Rau - Củ - Quả
Rau Xà Lách Đà Lạt,rau xà lách đà lạt,Rau - Củ - Quả
Cải Thảo,cải thảo,Rau - Củ - Quả
Rau Cai Bao Lang Son,rau cai bao lang son,Rau - Củ - Quả
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản (Phần),cơm chiên hải sản phần,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Com Chien Hai San Kieu Thai,cơm chien hai san kieu thai,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Com Chien Hai San (Phan),cơm chien hai san phan,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản Túi 210G,cơm chiên hải sản túi,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản (Phần),cơm chiên hải sản phần,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Cơm Chiên Tôm - Prawn Fried Rice,cơm chiên tôm - prawn fried rice,Đồ ăn chế biến sẵn
Com Chien Ca Ngu,cơm chien cá ngu,Đồ ăn chế biến sẵn
Cơm Chiên Cá Mặn,cơm chiên cá mặn,Đồ ăn chế biến sẵn
Cơm Chiên Cá Ngừ,cơm chiên cá ngừ,Đồ ăn chế biến sẵn
Cơm Chiên Cá Mặn,cơm chiên cá mặn,Đồ ăn chế biến sẵn
Cơm Chiên Br Xông Khói,cơm chiên br xông khói,Đồ ăn chế biến sẵn
Cơm Chiên Tôm - Prawn Fried Rice,cơm chiên tôm - prawn fried rice,Đồ ăn chế biến sẵn
Com Chien Don Bo,cơm chien don bò,Đồ ăn chế biến sẵn
Cơm Chiên Thịt Bò,cơm chiên thịt bò,Đồ ăn chế biến sẵn
Cơm Chiên Dương Châu,cơm chiên dương châu,Đồ ăn chế biến sẵn
Com Chien Ca Ngu,cơm chien cá ngu,Đồ ăn chế biến sẵn
Com Chien Thit Bo,cơm chien thịt bò,Đồ ăn chế biến sẵn
Cơm Chiên Cá Mặn,cơm chiên cá mặn,Đồ ăn chế biến sẵn
Cơm Chiên Tôi Cháy,cơm chiên tôi cháy,Đồ ăn chế biến sẵn
Cơm Chiên Cá Ngừ,cơm chiên cá ngừ,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Com Chien Duong Chau,cơm chien duong chau,Đồ ăn chế biến sẵn
Cơm Chiên Cua,cơm chiên cua,Đồ ăn chế biến sẵn
Com Chien Toi Trung,cơm chien toi trứng,Đồ ăn chế biến sẵn
Com Chien Ca Mang,cơm chien cá mang,Đồ ăn chế biến sẵn
Com Chien Trung (Dia),cơm chien trứng dia,Đồ ăn chế biến sẵn
Com Chien Duong Chau,cơm chien duong chau,Đồ ăn chế biến sẵn
Com Chien Ca Man,cơm chien cá man,Đồ ăn chế biến sẵn
Com Chien Ca Man Thit Ga,cơm chien cá man thịt gà,Đồ ăn chế biến sẵn
Com Chien Crystal Jade,cơm chien crystal jade,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản (Phần),cơm chiên hải sản phần,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Sg Food - Cơm Chiên Hải Sản Ngũ Sắc 200G,sg food - cơm chiên hải sản ngũ sắc,Đồ ăn chế biến sẵn
Com Chien Xoc To Top Mo,cơm chien xoc to top mo,Đồ ăn chế biến sẵn
Com Chien,cơm chien,Đồ ăn chế biến sẵn
Cơm Chiên,cơm chiên,Đồ ăn chế biến sẵn
Com Chien Cua - Crab Fried Rice,cơm chien cua - crab fried rice,Đồ ăn chế biến sẵn
Com Chien Kimchi Thit Heo,cơm chien kimchi thịt heo,Đồ ăn chế biến sẵn
Cơm Rang Xá Xíu,cơm rang xá xíu,Đồ ăn chế biến sẵn
Com Chien Muoi Ot (Dia),cơm chien muoi ot dia,Đồ ăn chế biến sẵn
Com Chien Gu,cơm chien gu,Đồ ăn chế biến sẵn
Com Chien Duong Chau 000000502535,cơm chien duong chau 000000502535,Đồ ăn chế biến sẵn
Com Chien Duong Chau,cơm chien duong chau,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Cơm Chiên Gà Xối Mỡ / Fried Chicken Rice,cơm chiên gà xối mỡ / fried chicken rice,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Com Chien Duong Chau,cơm chien duong chau,Đồ ăn chế biến sẵn
Com Chien Xanh So Diep,cơm chien xanh so diep,Đồ ăn chế biến sẵn
Com Chien Hai San Kieu Thai,cơm chien hai san kieu thai,Đồ ăn chế biến sẵn
Cơm Chiên Cá Mặn,cơm chiên cá mặn,Đồ ăn chế biến sẵn
Com Chien Ca Man,cơm chien cá man,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Com Chien Duong Chau,cơm chien duong chau,Đồ ăn chế biến sẵn
Com Chien Hai San (Phan),cơm chien hai san phan,Đồ ăn chế biến sẵn
Com Rang Bo,cơm rang bò,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản Túi 210G,cơm chiên hải sản túi,Đồ ăn chế biến sẵn
Cơm Chiên Kim Chi Và Xúc Xích Túi 210G,cơm chiên kim chi và xúc xích túi,Đồ ăn chế biến sẵn
Com Rang Bien Trung Ca Hoi (2 Viếng Phan),cơm rang bien trứng cá hoi 2 viếng phan,Đồ ăn chế biến sẵn
Com Rang Duong Chau,cơm rang duong chau,Đồ ăn chế biến sẵn
Cơm Chiên Trái Cây,cơm chiên trái cây,Đồ ăn chế biến sẵn
Com Chien Hai San (Phan),cơm chien hai san phan,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản (Phần),cơm chiên hải sản phần,Đồ ăn chế biến sẵn
Com Chien Ca Man,cơm chien cá man,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Com Rang Qua Dua Vi Koh Yam,cơm rang qua dua vi koh yam,Đồ ăn chế biến sẵn
Cơm Rang Koki (Lớn),cơm rang koki lớn,Đồ ăn chế biến sẵn
Com Chien,cơm chien,Đồ ăn chế biến sẵn
Com Chien Hai San (Phan),cơm chien hai san phan,Đồ ăn chế biến sẵn
Com Chien Duong Chau 200G,cơm chien duong chau,Đồ ăn chế biến sẵn
Com Rang Duơng Châu,cơm rang duơng châu,Đồ ăn chế biến sẵn
Com Rang Duong Chau,cơm rang duong chau,Đồ ăn chế biến sẵn
Sb-Com Chien,sb-cơm chien,Đồ ăn chế biến sẵn
Com Chien Bo To Chanh,cơm chien bò to chanh,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Com Chien Hs R Bien,cơm chien hs r bien,Đồ ăn chế biến sẵn
Com Chien Hai San,cơm chien hai san,Đồ ăn chế biến sẵn
Com Chien Trung,cơm chien trứng,Đồ ăn chế biến sẵn
Cơm Chiên Hải Sản,cơm chiên hải sản,Đồ ăn chế biến sẵn
Ct - Chao Dau Do M,ct - cháo dau do,Đồ ăn chế biến sẵn
Cháo Bò Bằm,cháo bò bằm,Đồ ăn chế biến sẵn
Cháo Ếch 2 Con,cháo ếch 2 con,Đồ ăn chế biến sẵn
Vat08 Chao Nam Đong Co Vifon Goi 70G,vat08 cháo nam đong co vifon goi,Đồ ăn chế biến sẵn
Vat08 Chao Suon Vifon 70G,vat08 cháo suon vifon,Đồ ăn chế biến sẵn
Cháo Gấu Đỏ Gà Gói 50Gr,cháo gấu đỏ gà gói 50gr,Đồ ăn chế biến sẵn
Chao Nam Hat Sen,cháo nam hat sen,Đồ ăn chế biến sẵn
Chao Quay,cháo quay,Đồ ăn chế biến sẵn
Vifon Chao Thit Bam 50Gr,vifon cháo thịt bam 50gr,Đồ ăn chế biến sẵn
Vifon Chao Ga 50Gr,vifon cháo gà 50gr,Đồ ăn chế biến sẵn
Chao Yen Mach Xan Rau Na,cháo yen mach xan rau na,Đồ ăn chế biến sẵn
Chao Yen Mach Xan Rau Ma,cháo yen mach xan rau ma,Đồ ăn chế biến sẵn
Cháo Ếch Singapore Nhỏ (1 Con),cháo ếch singapore nhỏ 1 con,Đồ ăn chế biến sẵn
Chao An Lien Vifon Vi Thit Bam Goi 50G,cháo an lien vifon vi thịt bam goi,Đồ ăn chế biến sẵn
Chao Tuoi Sgfood Thi,cháo tuoi sgfood thi,Đồ ăn chế biến sẵn
Chao Tuoi Sgfood Ga,cháo tuoi sgfood gà,Đồ ăn chế biến sẵn
Chao Tuoi Sgfood Ca,cháo tuoi sgfood cá,Đồ ăn chế biến sẵn
Chao Tuoi Sgfood Bo,cháo tuoi sgfood bò,Đồ ăn chế biến sẵn
Chao An Lien Vifon Vi Thit Bam Goi 50G,cháo an lien vifon vi thịt bam goi,Đồ ăn chế biến sẵn
Chao An Lien Vifon Vi Ga Goi 50G,cháo an lien vifon vi gà goi,Đồ ăn chế biến sẵn
Chao Gau Do Thit Bam Goi 50Gr,cháo gau do thịt bam goi 50gr,Đồ ăn chế biến sẵn
Cháo Gấu Đỏ Thịt Bằm Gói 50Gr,cháo gấu đỏ thịt bằm gói 50gr,Đồ ăn chế biến sẵn
Goi Chao Gao Du Ga 50G,goi cháo gao du gà,Đồ ăn chế biến sẵn
Goi Chao Gao Du Thit Bam,goi cháo gao du thịt bam,Đồ ăn chế biến sẵn
Chao Thit Bam Vifon,cháo thịt bam vifon,Đồ ăn chế biến sẵn
Chao Co Thit Bam 70Gr,cháo co thịt bam 70gr,Đồ ăn chế biến sẵn
Chao Ga Co Thit 70G,cháo gà co thịt,Đồ ăn chế biến sẵn
Chao Suon Vifon 70Gr,cháo suon vifon 70gr,Đồ ăn chế biến sẵn
Chao Cay Thit Bo 7M+ 260G-240G,cháo cay thịt bò 7m+ -,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ga Ca Rat 240G,cháo tuoi sgf baby gà cá rat,Đồ ăn chế biến sẵn
Chao Cay Thi Tom Rau Ngot 7M+ 260G,cháo cay thi tôm rau ngot 7m+,Đồ ăn chế biến sẵn
Chao Tuoi Ga Ngo Nam Th True Food 240G,cháo tuoi gà ngo nam th true food,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ca Hoi Cai Bo Xoi 240G,cháo tuoi sgf baby cá hoi cai bò xoi,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Thit Than Bam Bi Do,cháo tuoi sgf baby thịt than bam bi do,Đồ ăn chế biến sẵn
Chao Cay Thi Thi Bo 7M+ 260G-240G,cháo cay thi thi bò 7m+ -,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ga Ca Rot 240G,cháo tuoi sgf baby gà cá rot,Đồ ăn chế biến sẵn
Chao Cay Thi Tom Rau Ngot 7M+ 260G,cháo cay thi tôm rau ngot 7m+,Đồ ăn chế biến sẵn
Chao Tuoi Ga Ngo Nam Th True Food 240G,cháo tuoi gà ngo nam th true food,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ca Hoi Cai Bo Xoi 240G,cháo tuoi sgf baby cá hoi cai bò xoi,Đồ ăn chế biến sẵn
Chao Cay Thi Thit Bo 7M+ 260G-240G,cháo cay thi thịt bò 7m+ -,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Thi Than Bam Bi Do,cháo tuoi sgf baby thi than bam bi do,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ga Ca Rat 240G,cháo tuoi sgf baby gà cá rat,Đồ ăn chế biến sẵn
Chao Cay Thi Tom Rau Ngo Ngot 7M+ 260G,cháo cay thi tôm rau ngo ngot 7m+,Đồ ăn chế biến sẵn
Chao Tuoi Ga Ngo Nam Th True Food 240G,cháo tuoi gà ngo nam th true food,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ca Hai Cai Bo Xo 240G,cháo tuoi sgf baby cá hai cai bò xo,Đồ ăn chế biến sẵn
213130108 Chao Cay Thi Thit Bo 7M+ 260G-240G,213130108 cháo cay thi thịt bò 7m+ -,Đồ ăn chế biến sẵn
213130022 Chao Tuoi Sgf Baby Thit Than Bam Bi Do,213130022 cháo tuoi sgf baby thịt than bam bi do,Đồ ăn chế biến sẵn
213130017 Chao Tuoi Sgf Baby Ga Ca Rot 240G,213130017 cháo tuoi sgf baby gà cá rot,Đồ ăn chế biến sẵn
213130174 Chao Cay Thi Tom Rau Ngot 7M+ 260G,213130174 cháo cay thi tôm rau ngot 7m+,Đồ ăn chế biến sẵn
213130233 Chao Tuoi Ga Ngo Nam Th True Food 240G,213130233 cháo tuoi gà ngo nam th true food,Đồ ăn chế biến sẵn
213130015 Chao Tuoi Sgf Baby Ca Hoi Cai Bo Xanh 240G,213130015 cháo tuoi sgf baby cá hoi cai bò xanh,Đồ ăn chế biến sẵn
Chao Cay Thi Thit Bo 7M+ 260G-240G,cháo cay thi thịt bò 7m+ -,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ca Thit Than Bam Bi Do,cháo tuoi sgf baby cá thịt than bam bi do,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ga Ca Rot 240G,cháo tuoi sgf baby gà cá rot,Đồ ăn chế biến sẵn
Chao Cay Thi Tom Rau Ngon Ngot 7M+ 260G-,cháo cay thi tôm rau ngon ngot 7m+ -,Đồ ăn chế biến sẵn
Chao Tuoi Ga Ngo Nam Th True Food 240G,cháo tuoi gà ngo nam th true food,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ca Hai Cai Bo Xoi 240G,cháo tuoi sgf baby cá hai cai bò xoi,Đồ ăn chế biến sẵn
Chao Tuoi Sgf Baby Ga Ca Thit Do Bam Bi Do,cháo tuoi sgf baby gà cá thịt do bam bi do,Đồ ăn chế biến sẵn
Chao Asuzac Ga 36G,cháo asuzac gà,Đồ ăn chế biến sẵn
Chao Kd V.Da Btu H.Cook Nhfp260,cháo kd v da btu h cook nhfp260,Đồ ăn chế biến sẵn
Chế Biến - Nấu Cháo (Phần),chế biến - nấu cháo phần,Đồ ăn chế biến sẵn
Che Bien - Nau Chao (Phan),che bien - nau cháo phan,Đồ ăn chế biến sẵn
Cháo Tươi Cây Thì Là Lươn Đậu Xanh Gói 260G/240G,cháo tươi cây thì là lươn đậu xanh gói /,Đồ ăn chế biến sẵn
Chao Sen Bat Bao Khong Duong 365G/24,cháo sen bat bao khong duong /24,Đồ ăn chế biến sẵn
Chao Bo Thuong,cháo bò thuong,Đồ ăn chế biến sẵn
Cháo Tổ Yến Gold Yến Lộc Phế Vị Thịt Bằm 50G,cháo tổ yến gold yến lộc phế vị thịt bằm,Đồ ăn chế biến sẵn
Chao Suon,cháo suon,Đồ ăn chế biến sẵn
Chao Thit Bam Vifon,cháo thịt bam vifon,Đồ ăn chế biến sẵn
Chao Ca Vifon 50G,cháo cá vifon,Đồ ăn chế biến sẵn
Cháo Thịt Gà Vifon Gói 70G,cháo thịt gà vifon gói,Đồ ăn chế biến sẵn
Chao Sua Yen Mach Hoff 6*55G,cháo sua yen mach hoff 6,Đồ ăn chế biến sẵn
Cháo Gấu Đỏ Thịt Băm Gói 50Gr,cháo gấu đỏ thịt băm gói 50gr,Đồ ăn chế biến sẵn
Cháo Gấu Đỏ Gà Gói 50Gr,cháo gấu đỏ gà gói 50gr,Đồ ăn chế biến sẵn
Cháo Gấu Đỏ Thịt Bằm Gói 50Gr,cháo gấu đỏ thịt bằm gói 50gr,Đồ ăn chế biến sẵn
Vifon Chao Ga 50G,vifon cháo gà,Đồ ăn chế biến sẵn
Vifon Chao Thit Bam 50Gr,vifon cháo thịt bam 50gr,Đồ ăn chế biến sẵn
Cháo Hàu Xót Thái,cháo hàu xót thái,Đồ ăn chế biến sẵn
Cháo Gấu Đỏ Thịt Bằm Gói 50Gr,cháo gấu đỏ thịt bằm gói 50gr,Đồ ăn chế biến sẵn
Chao Sua Yen Mach Hoff 6*55G,cháo sua yen mach hoff 6,Đồ ăn chế biến sẵn
Cháo Cá Filê,cháo cá filê,Đồ ăn chế biến sẵn
Chao Ca Hien,cháo cá hien,Đồ ăn chế biến sẵn
Chin-Su Cháo Story Thịt Bằm Nấm Đ. Gà 70G,chin-su cháo story thịt bằm nấm đ gà,Đồ ăn chế biến sẵn
Chao Ga Vifon 50G,cháo gà vifon,Đồ ăn chế biến sẵn
Chao Tuoi Thit Heo B,cháo tuoi thịt heo b,Đồ ăn chế biến sẵn
"Chao Tuoi Baby Sg Food Vi Bo, Dau Ha Lan & Ca Rot 240G",cháo tuoi baby sg food vi bò dau ha lan & cá rot,Đồ ăn chế biến sẵn
Chao Tuoi Baby Sg Food Vi Thit Than Bam & Bi Do 240G,cháo tuoi baby sg food vi thịt than bam & bi do,Đồ ăn chế biến sẵn
Mai He Chao 60G,mai he cháo,Đồ ăn chế biến sẵn
Kho Chao Bo 210G,kho cháo bò,Đồ ăn chế biến sẵn
Chao An Lien Kokkel Mal 70G,cháo an lien kokkel mal,Đồ ăn chế biến sẵn
Chao Hai San,cháo hai san,Đồ ăn chế biến sẵn
Chao Ngu Qua 3 Dieu Heo Bbq Goi 320G (Cb),cháo ngu qua 3 dieu heo bbq goi cb,Đồ ăn chế biến sẵn
Cháo Quẩy,cháo quẩy,Đồ ăn chế biến sẵn
Che Bien - Nau Chao (Phan),che bien - nau cháo phan,Đồ ăn chế biến sẵn
Chao Vifon Thit Bam 50G,cháo vifon thịt bam,Đồ ăn chế biến sẵn
Chao Vifon Ca 50G,cháo vifon cá,Đồ ăn chế biến sẵn
Chao Gau Do Thit Bam 50G,cháo gau do thịt bam,Đồ ăn chế biến sẵn
Cháo Thịt Bắm Gàu Đỏ 50G,cháo thịt bắm gàu đỏ,Đồ ăn chế biến sẵn
Chao Gau Do Thuong 50G/50,cháo gau do thuong /50,Đồ ăn chế biến sẵn
Chao Tuoi Cay Thi Ech Dau Ha Lan Goi 260G/240G - Moi,cháo tuoi cay thi ech dau ha lan goi / - moi,Đồ ăn chế biến sẵn
Chao Tuoi Thtruefood Baby Vi Thit Heo Bi Do 150G - Moi,cháo tuoi thtruefood baby vi thịt heo bi do - moi,Đồ ăn chế biến sẵn
Chao Tuoi Thtruefood Vi Thit Ga Ngo Nam 240G - Moi,cháo tuoi thtruefood vi thịt gà ngo nam - moi,Đồ ăn chế biến sẵn
Che Bien - Nau Chao (Phan),che bien - nau cháo phan,Đồ ăn chế biến sẵn
Chế Biến - Nấu Cháo (Phần),chế biến - nấu cháo phần,Đồ ăn chế biến sẵn
Chao Vifon Thit Bo 7,cháo vifon thịt bò 7,Đồ ăn chế biến sẵn
Chao Namdongco Coop Sele,cháo namdongco coop sele,Đồ ăn chế biến sẵn
Vo Vien Chao May 100G,vo vien cháo may,Đồ ăn chế biến sẵn
