item_name,clean,pred_label
Vinamilk Sdd Khong Duong F220Ml,vinamilk sdd khong duong f220ml,Sữa tươi
Sua Tuoi Tt Dalat Kd 220Ml,sữa tươi tt dalat kd,Sữa tươi
Sua Tuoi Chan Chau Duong Den,sữa tươi chan chau duong den,Sữa tươi
Sữa Tươi Chân Châu Đường Đen,sữa tươi chân châu đường đen,Sữa tươi
Delifres - Sua Tuoi Thanh,delifres - sữa tươi thanh,Sữa tươi
Sua Tuoi Tiet Trung Promess Khong Beo 1 Lit - 40140,sữa tươi tiet trung promess khong beo 1 lit - 40140,Sữa tươi
Thtrue Milk Sữa Tươi Tt It Đường 180Ml,thtrue milk sữa tươi tt it đường,Sữa tươi
Sua Tuoi Tran Chau Duong Den,sữa tươi tran chau duong den,Sữa tươi
Sua Tuoi Tran Chau Duong Den,sữa tươi tran chau duong den,Sữa tươi
Sua Tuoi Ttt Dalat Kd 220Ml,sữa tươi ttt dalat kd,Sữa tươi
Sua Tuoi Tcđđ(M),sữa tươi tcđđ m,Sữa tươi
Sua Tuoitt Th Ngcha,sua tuoitt th ngcha,Sữa tươi
Sua Tuoit Th Ngcha,sua tuoit th ngcha,Sữa tươi
Sua Tuoitt Th Ngoncha,sua tuoitt th ngoncha,Sữa tươi
Sữa Tươi Không Béo Tiệt Trùng Promess 1,sữa tươi không béo tiệt trùng promess 1,Sữa tươi
Vinamilk Sữa Tết Trùng K.Đường 180Ml,vinamilk sữa tết trùng k đường,Sữa tươi
Sữa Tươi Trân Châu Đường Đen,sữa tươi trân châu đường đen,Sữa tươi
Sữa Tươi Trân Châu Đường Đen,sữa tươi trân châu đường đen,Sữa tươi
M-Suprise Brown Sugar Fresh Milk,m-suprise brown sugar fresh milk,Sữa tươi
Sữa Tươi Nhien Hilo 180Ml Th48,sữa tươi nhien hilo th48,Sữa tươi
Sc Nutimilk Cd 100G*,sc nutimilk cd 100g,Sữa tươi
S.Chua Nutimilk Nham 4X100,s chua nutimilk nham 4x100,Sữa tươi
Sua Tuoi Tc Duong Den,sữa tươi tc duong den,Sữa tươi
Sua Tuoi Tcđđ - 黑糖,sữa tươi tcđđ - 黑糖,Sữa tươi
Delifres - Sua Tuoi Thanh Trung Khong Duong Chai 1.8L - (Chai),delifres - sữa tươi thanh trung khong duong chai - chai,Sữa tươi
Sua Tuoi Yen Mach (L) + It Da,sữa tươi yen mach l + it da,Sữa tươi
Sua Tuoi Tran Chau Duong Den (Size: M),sữa tươi tran chau duong den size m,Sữa tươi
Sữa Tươi Vinamilk Có Đường,sữa tươi vinamilk có đường,Sữa tươi
Sua Tuoi Ti Dalat Kd 220Ml,sữa tươi ti dalat kd,Sữa tươi
Vinamilk Sua 9 Loai Hat 180Ml X Hop,vinamilk sua 9 loai hat x hop,Sữa tươi
Vinamilk Sua Tuoi Thanh Trach Khong Duong 180Ml X Hop,vinamilk sữa tươi thanh trach khong duong x hop,Sữa tươi
Sua Tuoi Vinamilk Dinh Duong Co Hoa Bi Hop 180Ml Lo6,sữa tươi vinamilk dinh duong co hoa bi hop lo6,Sữa tươi
L-Bubble Brown Sugar Fresh Milk,l-bubble brown sugar fresh milk,Sữa tươi
Sua Tuoi Fristi Vi Cam 80Ml,sữa tươi fristi vi cam,Sữa tươi
Sua Ms Betagen Cam Chai 700Ml,sua ms betagen cam chai,Sữa tươi
Betagen Sua Chua Uong 140Ml/1 Chai,betagen sua chua uong /,Sữa tươi
Sua Tuoi Khoai Mon (L),sữa tươi khoai mon l,Sữa tươi
Sữa Tươi Trân Châu Đư (Cốc),sữa tươi trân châu đư cốc,Sữa tươi
Sua Tuoi Tran Chau Duong Den Size L,sữa tươi tran chau duong den size l,Sữa tươi
Sữa Tươi Trân Châu Đường Đen M,sữa tươi trân châu đường đen m,Sữa tươi
Sua Tuoi Yen Mach (L),sữa tươi yen mach l,Sữa tươi
Vinamilk Sua Tiet Trung Chuoi 180Ml/1 Ho,vinamilk sua tiet trung chuoi /1 ho,Sữa tươi
Sua Tuoi Matcha,sữa tươi matcha,Sữa tươi
Sua Tuoi Tiet Trung Meadow Fresh 1L It Beo Cac,sữa tươi tiet trung meadow fresh it beo cac,Sữa tươi
Trà Sữa Okinawa (L),trà sữa okinawa l,Trà sữa
Trà Sữa Chôm Chôm (L.),trà sữa chôm chôm l,Trà sữa
Trà Sữa Truyền Thống Trân Châu - Size M - Đổi tơt,trà sữa truyền thống trân châu - size m - đổi tơt,Trà sữa
TRÀ SỮA ANH QUỐC CHAI 345ML x CHAI,trà sữa anh quốc chai x chai,Trà sữa
TRÀ SỮA SOCOLA (L),trà sữa socola l,Trà sữa
Hồng Trà Sữa (M),hồng trà sữa m,Trà sữa
WALL'S Kem trà sữa tr. châu Thái 65ml/63g,wall s kem trà sữa tr châu thái /63g,Trà sữa
KIRIN LATTE TRÀ SỮA 440ML,kirin latte trà sữa,Trà sữa
Trà sữa trân châu đường hổ (M),trà sữa trân châu đường hổ m,Trà sữa
Trà sữa ô long nhài-L,trà sữa ô long nhài-l,Trà sữa
Trà Sữa Trân Châu Đen (S),trà sữa trân châu đen s,Trà sữa
Trà Sữa Sương Sáo (M),trà sữa sương sáo m,Trà sữa
Trà Sữa Trà Xanh (S),trà sữa trà xanh s,Trà sữa
Trà Sữa Chôm Chôm,trà sữa chôm chôm,Trà sữa
Trà Sữa,trà sữa,Trà sữa
Trà Sữa Hồng Đài (L),trà sữa hồng đài l,Trà sữa
Trà sữa thái xanh-L chung + Thạch dừa,trà sữa thái xanh-l chung + thạch dừa,Trà sữa
Trà Sữa Thái (Thai Tea),trà sữa thái thai tea,Trà sữa
TC Đường Đen (Brown Sugar Boba),tc đường đen brown sugar boba,Trà sữa
Trà Sữa Đài Loan (Lớn 1000cc),trà sữa đài loan lớn 1000cc,Trà sữa
Trà sữa khoai môn + SIZE M (0g),trà sữa khoai môn + size m 0g,Trà sữa
Hồng trà sữa trân châu trắng (Boba Milk Tea) (S) - Ngọt ít,hồng trà sữa trân châu trắng boba milk tea s - ngọt ít,Trà sữa
Kem Trà Sữa Caramel,kem trà sữa caramel,Trà sữa
CB SPF Spike Day - T12 (Trà Sữa Oolong (M) + Đá Riêng + Sugar 70 + Ice 0),cb spf spike day - t12 trà sữa oolong m + đá riêng + sugar 70 + ice 0,Trà sữa
Trà sữa Phúc Long (L),trà sữa phúc long l,Trà sữa
Trà Sữa Matcha (M),trà sữa matcha m,Trà sữa
Trà sữa trân châu hoàng gia (L),trà sữa trân châu hoàng gia l,Trà sữa
Trà sữa socola,trà sữa socola,Trà sữa
Trà sữa truyền thống,trà sữa truyền thống,Trà sữa
Trà Sữa Oolong Nướng (L),trà sữa oolong nướng l,Trà sữa
Trà Sữa Oolong (L) - Sugar 70 - Ice 70,trà sữa oolong l - sugar 70 - ice 70,Trà sữa
Trà Sữa Lài Lục Bảo Size XXL,trà sữa lài lục bảo size xxl,Trà sữa
Trà Sữa Lài Lục (Bảo Size XL - 50% Ngọt ngào),trà sữa lài lục bảo size xl - 50 ngọt ngào,Trà sữa
Trà Sữa Lài Lục (Bảo Size XXL - Trân Châu Trắng 3Q),trà sữa lài lục bảo size xxl - trân châu trắng 3q,Trà sữa
"Trà Sữa Thái Xanh (Size M, 100% Đường, Đá riêng, Rau câu phô mai)",trà sữa thái xanh size m 100 đường đá riêng rau câu phô mai,Trà sữa
Rau câu phô mai (Thêm vào Trà Sữa Thái Xanh),rau câu phô mai thêm vào trà sữa thái xanh,Trà sữa
Trà Sữa Tiên Hưởng (L),trà sữa tiên hưởng l,Trà sữa
TRÀ SỮA LÀI LỤC BẢO SIZE L,trà sữa lài lục bảo size l,Trà sữa
SIZE L TRÀ SỮA NGUYÊN VỊ THĂNG HOA,size l trà sữa nguyên vị thăng hoa,Trà sữa
TRÀ SỮA,trà sữa,Trà sữa
PhaTea STH Tra Sua Olong M/Ly,phatea sth trà sữa oolong m/ly,Trà sữa
Hồng Trà Sữa (L),hồng trà sữa l,Trà sữa
Hồng Trà Sữa (M),hồng trà sữa m,Trà sữa
Trà Sữa Truyền Thống,trà sữa truyền thống,Trà sữa
TRÀ SỮA THÁI,trà sữa thái,Trà sữa
SIZE XXL TRÀ SỮA NGUYÊN VỊ THÁNG HOA,size xxl trà sữa nguyên vị tháng hoa,Trà sữa
Trà Sữa Socola (Lớn 1000cc) +50% đường + Trân Châu Ngũ Sắc,trà sữa socola lớn 1000cc +50 đường + trân châu ngũ sắc,Trà sữa
Trà Sữa Đài Loan (Lớn 1000cc) + Để đá riêng + Thạch Dừa Nguyên Vị + Hạt Thủy Tinh Củ Năng + topping riêng,trà sữa đài loan lớn 1000cc + để đá riêng + thạch dừa nguyên vị + hạt thủy tinh củ năng + topping riêng,Trà sữa
Trà Sữa Bí Đao (Lớn 1000cc) + Trân Châu Ngũ Sắc,trà sữa bí đao lớn 1000cc + trân châu ngũ sắc,Trà sữa
Trà sữa truyền thống,trà sữa truyền thống,Trà sữa
Trà sữa natcha,trà sữa natcha,Trà sữa
Trà sữa matcha,trà sữa matcha,Trà sữa
Trà sữa thái xanh full-XL,trà sữa thái xanh full-xl,Trà sữa
Trà Sữa Oolong Nướng (L),trà sữa oolong nướng l,Trà sữa
Hồng Trà Sữa (M),hồng trà sữa m,Trà sữa
Trà Sữa Anh Ba,trà sữa anh ba,Trà sữa
TRÀ SỮA TRÂN CHÂU,trà sữa trân châu,Trà sữa
Trà Sữa Phúc Long (M),trà sữa phúc long m,Trà sữa
Trà Sữa Lài Lục Báo Size XL,trà sữa lài lục báo size xl,Trà sữa
Trà sữa lai lục bào size XL,trà sữa lai lục bào size xl,Trà sữa
TRÀ SỮA MATCHA (A) - Ô ĐÁ,trà sữa matcha a - ô đá,Trà sữa
Trà Sữa Matcha (L),trà sữa matcha l,Trà sữa
Hồng Trà Sữa (M),hồng trà sữa m,Trà sữa
Hồng Trà Sữa (L),hồng trà sữa l,Trà sữa
Trà Sữa Ô Long,trà sữa ô long,Trà sữa
Hồng trà sữa mật ong (L) + Trân châu gia truyền,hồng trà sữa mật ong l + trân châu gia truyền,Trà sữa
Lục Trà Sữa L,lục trà sữa l,Trà sữa
TRÀ SỮA TC HOÀNG KIM (L) - 100% Ngọt - 100% Đá,trà sữa tc hoàng kim l - 100 ngọt - 100 đá,Trà sữa
Trà sữa trân châu Hoàng Kim (L) - 100% Ngọt - 100% Đá,trà sữa trân châu hoàng kim l - 100 ngọt - 100 đá,Trà sữa
kem bánh cá celano trà sữa trân châu 100ml,kem bánh cá celano trà sữa trân châu,Trà sữa
Trà Sữa Đài Loan - 台湾 (Vừa 700cc),trà sữa đài loan - 台湾 vừa 700cc,Trà sữa
Trà sữa trân châu hoàng kim,trà sữa trân châu hoàng kim,Trà sữa
S-I Honey Milk Tea (Trà Sữa Mật Ong-I-S),s-i honey milk tea trà sữa mật ong-i-s,Trà sữa
Trà Sữa Thonh Ton (L),trà sữa thonh ton l,Trà sữa
Trà Sữa Chanh Lạnh (L),trà sữa chanh lạnh l,Trà sữa
Trà Sữa UNDY Full Topping,trà sữa undy full topping,Trà sữa
Trà Sữa Oolong Nướng (L),trà sữa oolong nướng l,Trà sữa
Trà Sữa Oolong Nướng (S),trà sữa oolong nướng s,Trà sữa
Lục Trà Sữa Mật Ong M,lục trà sữa mật ong m,Trà sữa
Trà sữa natcha,trà sữa natcha,Trà sữa
Tra sua phong lan L,trà sữa phong lan l,Trà sữa
Trà Sữa UNDY Full Topping,trà sữa undy full topping,Trà sữa
Trà Sữa Oolong Nướng (S),trà sữa oolong nướng s,Trà sữa
Trà Sữa Oolong Nướng (L.),trà sữa oolong nướng l,Trà sữa
Trà Sữa Oolong Nướng (L),trà sữa oolong nướng l,Trà sữa
Hồng trà sữa,hồng trà sữa,Trà sữa
Trà Sữa olong nhài,trà sữa oolong nhài,Trà sữa
Trà sữa hạnh phúc (L),trà sữa hạnh phúc l,Trà sữa
Trà sữa ba anh em (L),trà sữa ba anh em l,Trà sữa
Trà Sữa Đài Loan (Lớn 1000cc),trà sữa đài loan lớn 1000cc,Trà sữa
SIZE L LỤC TRÀ SỮA NẮNG NỎ,size l lục trà sữa nắng nỏ,Trà sữa
Trà Sữa Nguyên Lá,trà sữa nguyên lá,Trà sữa
Trà Sữa Nguyên Lá L,trà sữa nguyên lá l,Trà sữa
Trà Sữa Đào L,trà sữa đào l,Trà sữa
Trà sữa truyền thống,trà sữa truyền thống,Trà sữa
Trà sữa ba anh em (L),trà sữa ba anh em l,Trà sữa
Trà sữa kết Okinawa (L),trà sữa kết okinawa l,Trà sữa
Trà Sữa Nguyên Lá,trà sữa nguyên lá,Trà sữa
Trà Sữa Khoai Môn Đặc Biệt,trà sữa khoai môn đặc biệt,Trà sữa
Trà Sữa Oolong Que Hoa L - 50g Đá - Trân Châu Hoàng Kim,trà sữa oolong que hoa l - 50g đá - trân châu hoàng kim,Trà sữa
Trà sữa Oolong Nướng Trân Châu (Vừa),trà sữa oolong nướng trân châu vừa,Trà sữa
Trà Sữa Khoai Môn M (KM),trà sữa khoai môn m km,Trà sữa
Hồng Trà Sữa Đậm Vị M (KM),hồng trà sữa đậm vị m km,Trà sữa
Trà Sữa Oolong Nướng (L),trà sữa oolong nướng l,Trà sữa
PhaTea Tra Sua Thai Do L/1 Ly,phatea trà sữa thai do l/,Trà sữa
Trà sữa trân châu hoàng gia (L),trà sữa trân châu hoàng gia l,Trà sữa
Trà sữa khoai môn đường hổ (L),trà sữa khoai môn đường hổ l,Trà sữa
Size XXL Trà Sữa Nguyên Vị Thăng Hoa,size xxl trà sữa nguyên vị thăng hoa,Trà sữa
Tra Sua Hong Kong L,trà sữa hong kong l,Trà sữa
Trà Sữa Hong Kong L,trà sữa hong kong l,Trà sữa
Trà sữa truyền thống,trà sữa truyền thống,Trà sữa
PhaTea Tra Sua Thai Xanh L,phatea trà sữa thai xanh l,Trà sữa
Trà Sữa Ấn Độ - ICE INDIAN TEA,trà sữa ấn độ - ice indian tea,Trà sữa
Hồng Trà Sữa (L),hồng trà sữa l,Trà sữa
Trà sữa L,trà sữa l,Trà sữa
Trà sữa matcha size M,trà sữa matcha size m,Trà sữa
Trà sữa bạc hà size L,trà sữa bạc hà size l,Trà sữa
Trà Sữa Kem Trứng Dừa Nướng (M),trà sữa kem trứng dừa nướng m,Trà sữa
Trà Sữa Lài Phô Mai Đào M,trà sữa lài phô mai đào m,Trà sữa
Trà Sữa Hạt Nở Phô Mai M,trà sữa hạt nở phô mai m,Trà sữa
Trà Sữa Hong Kong L,trà sữa hong kong l,Trà sữa
Lục Trà Sữa bọt XL Không Lò,lục trà sữa bọt xl không lò,Trà sữa
Trà Sữa Hướng Khung L,trà sữa hướng khung l,Trà sữa
Trà sữa Oolong 2: Nướng Trân Châu (Vừa),trà sữa oolong 2 nướng trân châu vừa,Trà sữa
Trà sữa L,trà sữa l,Trà sữa
Trà sữa lai lục báo size XL,trà sữa lai lục báo size xl,Trà sữa
Trà Sữa Shan Tuyết Lài L,trà sữa shan tuyết lài l,Trà sữa
Trà Sữa Trân Châu Cụ Năng M,trà sữa trân châu cụ năng m,Trà sữa
Trà sữa take sumi,trà sữa take sumi,Trà sữa
Trà Sữa Nguyên Lá (M),trà sữa nguyên lá m,Trà sữa
Mang về / Trà sữa (Tân đáu đường đen),mang về / trà sữa tân đáu đường đen,Trà sữa
Trà sữa Góc Của Tùng,trà sữa góc của tùng,Trà sữa
SIZE XXL TRÀ SỮA NGUYÊN VỊ THĂNG HOA,size xxl trà sữa nguyên vị thăng hoa,Trà sữa
Trà sữa GÓC CỦA TÙNG,trà sữa góc của tùng,Trà sữa
Hồng Trà Sữa (L),hồng trà sữa l,Trà sữa
Trà Sữa,trà sữa,Trà sữa
Trà Sữa Olong Thượng Hạng,trà sữa oolong thượng hạng,Trà sữa
Trà Sữa Kem Trứng Nướng,trà sữa kem trứng nướng,Trà sữa
Trà sữa Thái Xanh,trà sữa thái xanh,Trà sữa
Trà Sữa Matcha (L),trà sữa matcha l,Trà sữa
Trà sữa truyền thống,trà sữa truyền thống,Trà sữa
Trà sữa trà đen sương sáo,trà sữa trà đen sương sáo,Trà sữa
Trà sữa trà đen sương sáo,trà sữa trà đen sương sáo,Trà sữa
Trà Sữa Mr. Wei (L),trà sữa mr wei l,Trà sữa
Trà Sữa Mun (L),trà sữa mun l,Trà sữa
Trà Sữa Thái Ly giấy - Sương Sáo,trà sữa thái ly giấy - sương sáo,Trà sữa
Trà Sữa Ô Long (L),trà sữa ô long l,Trà sữa
Trà sữa Matcha,trà sữa matcha,Trà sữa
Tra Sua Phuc Long (L),trà sữa phuc long l,Trà sữa
Tra Sua Lai (L),trà sữa lai l,Trà sữa
Tra Sua Mangrove - Mangrove Milk Tea,trà sữa mangrove - mangrove milk tea,Trà sữa
Trà sữa Truyền thống,trà sữa truyền thống,Trà sữa
Kim Bac Tra Sua 400ml,kim bac trà sữa,Trà sữa
Tra Sua Phuc Long (M),trà sữa phuc long m,Trà sữa
Hong Tra Sua Tran Chau (Vua),hong trà sữa tran chau vua,Trà sữa
S-Milk Tea,s-milk tea,Trà sữa
Hong tra sua mana,hong trà sữa mana,Trà sữa
Tra Sua Tran Chau Duong Den,trà sữa tran chau duong den,Trà sữa
Hong Tra Sua (L),hong trà sữa l,Trà sữa
Hồng Trà Sữa (L),hồng trà sữa l,Trà sữa
Hồng Trà Sữa Mật Ong (L),hồng trà sữa mật ong l,Trà sữa
Tra sua Ap,trà sữa ap,Trà sữa
Tra sua Ap,trà sữa ap,Trà sữa
Hong Tra Sua (L),hong trà sữa l,Trà sữa
Hong Tra Sua (M),hong trà sữa m,Trà sữa
Tra Sua Sen (L),trà sữa sen l,Trà sữa
Tra Sua Phuc Long (L),trà sữa phuc long l,Trà sữa
Tra Sua O Long (L),trà sữa o long l,Trà sữa
Trà Sữa Thái Xanh (M),trà sữa thái xanh m,Trà sữa
Trà Sữa Thái Đỏ (M),trà sữa thái đỏ m,Trà sữa
Hồng Trà Sữa,hồng trà sữa,Trà sữa
Trà Sữa HongKong,trà sữa hongkong,Trà sữa
HONG TRA SUA XL,hong trà sữa xl,Trà sữa
Hồng Trà Sữa (L) - Thạch Phô Mai Lá Dứa,hồng trà sữa l - thạch phô mai lá dứa,Trà sữa
Hồng trà sữa đỏ - Trân châu gia truyền,hồng trà sữa đỏ - trân châu gia truyền,Trà sữa
Tra Sua Phuc Long (L),trà sữa phuc long l,Trà sữa
Trà Sữa Phúc Long (L),trà sữa phúc long l,Trà sữa
Trà Sữa Matcha,trà sữa matcha,Trà sữa
Tra sua,trà sữa,Trà sữa
Trà Sữa Oolong Lài,trà sữa oolong lài,Trà sữa
Trà Sữa Hoa Lài,trà sữa hoa lài,Trà sữa
Trà Sữa Olong Lài,trà sữa oolong lài,Trà sữa
Tra Sua Gia Truyen - Ly 700,trà sữa gia truyen - ly 700,Trà sữa
Tra sua Hojicha Mochi L,trà sữa hojicha mochi l,Trà sữa
Tra sua Hojicha Mochi L,trà sữa hojicha mochi l,Trà sữa
Tra Sua Tra Xanh Mochi L,trà sữa trà xanh mochi l,Trà sữa
Tra Sua Tra Xanh Mochi L,trà sữa trà xanh mochi l,Trà sữa
Tra Sua Khoai Mon Tuoi,trà sữa khoai mon tuoi,Trà sữa
TRA SUA KHOAI MON TUOI,trà sữa khoai mon tuoi,Trà sữa
Tra Sua Phuc Long (L),trà sữa phuc long l,Trà sữa
Tra sua gau (Da)_TP_HCM,trà sữa gau da _tp_hcm,Trà sữa
Tra Sua Oolong (L),trà sữa oolong l,Trà sữa
Tra Sua Oolong (S),trà sữa oolong s,Trà sữa
Tra Sua Hokkaido (S),trà sữa hokkaido s,Trà sữa
Trà Sữa Thái Đỏ - Đông Chai + Tây Đá,trà sữa thái đỏ - đông chai + tây đá,Trà sữa
TRA SUA TRUYEN THONG (SIZE L),trà sữa truyen thong size l,Trà sữa
Tra sua truyen thong (Size L),trà sữa truyen thong size l,Trà sữa
Trà Sữa Bá Vương,trà sữa bá vương,Trà sữa
Chai Trà Sữa Thái Xanh,chai trà sữa thái xanh,Trà sữa
Tra Sua Thai Do - Dong Chai + Tay Da,trà sữa thai do - dong chai + tay da,Trà sữa
Tra Sua Thai Xanh - Dong chai + Tay Da,trà sữa thai xanh - dong chai + tay da,Trà sữa
Tra Sua Phuc Long (L),trà sữa phuc long l,Trà sữa
THUC MILK TEA (SIZE M),thuc milk tea size m,Trà sữa
trà sữa trân châu thái đỏ hộp 240g,trà sữa trân châu thái đỏ hộp 240g,Trà sữa
O Long Nhai Sua - tra sua (size Phe),o long nhai sua - trà sữa size phe,Trà sữa
Phong Lan - tra sua (size Phe),phong lan - trà sữa size phe,Trà sữa
Trà Sữa Phúc Long (L),trà sữa phúc long l,Trà sữa
Tra Sua Gao Com,trà sữa gao com,Trà sữa
Tra Sua Khoai Mon Tuoi,trà sữa khoai mon tuoi,Trà sữa
Tra Sua Bo Lao Kem Trung,trà sữa bo lao kem trung,Trà sữa
Trà Sữa Trân Châu Hoàng Kim L,trà sữa trân châu hoàng kim l,Trà sữa
Hồng Trà Sữa (L),hồng trà sữa l,Trà sữa
Tra sua khoai mon,trà sữa khoai mon,Trà sữa
TRA SUA CHOCOLATE (SIZE M),trà sữa chocolate size m,Trà sữa
TRA SUA TRUYEN THONG (SIZE L),trà sữa truyen thong size l,Trà sữa
Hong Tra Sua Size L,hong trà sữa size l,Trà sữa
Khoi B'lao - tra sua (size Phe),khoi b lao - trà sữa size phe,Trà sữa
Tra Sua Chom Chom (L),trà sữa chom chom l,Trà sữa
HONG TRA SUA (L),hong trà sữa l,Trà sữa
Hong Tra Sua Kem Cheeses,hong trà sữa kem cheeses,Trà sữa
Tra Sua O Long (M),trà sữa o long m,Trà sữa
TRÀ SỮA TRUYỀN THỐNG H2O,trà sữa truyền thống h2o,Trà sữa
Tra sua vi truy thach het hop CHi Forest 360ml,trà sữa vi truy thach het hop chi forest,Trà sữa
Lam Nhai (Tra sua hoa nhai),lam nhai trà sữa hoa nhai,Trà sữa
Trà Sữa Nhẫn Sen (L),trà sữa nhẫn sen l,Trà sữa
Trà Sữa Nhân Sen (L),trà sữa nhân sen l,Trà sữa
Tra Sua Phuc Long (L),trà sữa phuc long l,Trà sữa
Tra Sua O Long Lai Thach Konjac (L),trà sữa o long lai thach konjac l,Trà sữa
Tra Sua Oolong Rang Size L,trà sữa oolong rang size l,Trà sữa
Tra sua Thai DO Tran chau TRANG,trà sữa thai do tran chau trang,Trà sữa
Tra Sua Phuc Long (L),trà sữa phuc long l,Trà sữa
Hong tra sua L,hong trà sữa l,Trà sữa
TRA SUA SOCOLA COOKIES L,trà sữa socola cookies l,Trà sữa
Tra sua Sasin,trà sữa sasin,Trà sữa
Tra sua kem trung dua nuong,trà sữa kem trung dua nuong,Trà sữa
Tra Sua Nhat L,trà sữa nhat l,Trà sữa
tra sua gao rang,trà sữa gao rang,Trà sữa
tra sua thai xanh (size L),trà sữa thai xanh size l,Trà sữa
Trà Sữa Bí Đao - đông (Lớn 1000cc),trà sữa bí đao - đông lớn 1000cc,Trà sữa
Trà sữa kéđ Okinawa (L),trà sữa kéđ okinawa l,Trà sữa
Tra Sua Chom Chom (L),trà sữa chom chom l,Trà sữa
Trà sữa hương nhài (Size L),trà sữa hương nhài size l,Trà sữa
Trà sữa Truyền thống,trà sữa truyền thống,Trà sữa
KODOCHI Tra Sua Hoang Gia 250ml,kodochi trà sữa hoang gia,Trà sữa
Tra sua Olong khoi blao,trà sữa oolong khoi blao,Trà sữa
Tra Sua Hong Tra Co Thu (M) - Duong 100% - Da 100%,trà sữa hong tra co thu m - duong 100 - da 100,Trà sữa
Tra Sua Truyen Thong (Size M),trà sữa truyen thong size m,Trà sữa
Trà Sữa Trân Châu,trà sữa trân châu,Trà sữa
Tra Sua Com Deo,trà sữa com deo,Trà sữa
Tra Sua Com Non (M),trà sữa com non m,Trà sữa
Tra sua dao (Size M),trà sữa dao size m,Trà sữa
PTC Tra sua thai do 250ml 1 x Lon,ptc trà sữa thai do 1 x lon,Trà sữa
Tra Sua Oolong (L),trà sữa oolong l,Trà sữa
Tra Sua Oolong (L),trà sữa oolong l,Trà sữa
Tra Sua Chom Chom (L),trà sữa chom chom l,Trà sữa
Tra Sua Caramel,trà sữa caramel,Trà sữa
Hong Tra Sua Size XL,hong trà sữa size xl,Trà sữa
Tra sua kem cheese (M),trà sữa kem cheese m,Trà sữa
Tra sua kem trung (M),trà sữa kem trung m,Trà sữa
PhaTea Tra Sua Thai Xanh 22oz/1,phatea trà sữa thai xanh 22oz/1,Trà sữa
Tra Sua Khoai Mon Phuc (Xo 1L),trà sữa khoai mon phuc xo,Trà sữa
